userName,score,at,content
Stephanus Leon,1,4/21/2024 8:53,"Setiap buka aplikasi google maps di hp saya, katanya koneksi tidak terhubung jelas2 saya online, minus nya gak bisa buka apk maps doang apakah bug pada aplikasi karena abis update ?? Mohon bantuannya google maps, saya terbantu dengan apk ini, tolong diperbaiki secepatnya!! Saya tersesat ini tolong bantu saya !!"
Dedi Wirawan,1,4/19/2024 9:04,"Tidak update jalan, jalan tinggal lurus malah di arahin muter, ada jalan pintas malah di arahin yang jauh, sekalinya ngarahin jalan pintas malah jalan yg cuma muat buat motor padahal udah setting kendaraan mobil, sering kali ngarahin jalan yang buntu ditutup portal, tiap ketempat tujuan blm sampai titiknya maps udah selesai dibilang sudah sampai, entahlah!!! google maps niatnya apa slalu mengarahkan ke jalan yg SESAT"
Call me Echaa,5,4/12/2024 13:54,Dengan menggunakan google maps ini sangat membantu saya dalam mencari suatu tempat yang ingin saya tuju. Dengan menggunakan google maps saya jadi lebih mudah mencari jalan jika sedang tersesat. Google maps menjadi teman saya disetiap perjalanan terlebih dengan fitur fitur yang mulai terupdate dengan menakjubkan dapat membantu kita yang tidak bisa membaca maps.
Salsa Sabitha,5,4/11/2024 15:38,"Membantu banget untuk aku yang suka nyasar, Mempermudah menghafal jalan, dan penggunaan aplikasi juga terjamin gampang! Sehingga semua pemakai bisa mengerti cara kerjanya dan sampai tujuan dengan aman, Apikasi top!!!!"
Shuchie,1,4/5/2024 14:41,"Maps sekarang buat emosi , gak sesuai dimana posisi kita , titik biru sering banget berubah menjadi abu abu , dan map selalu off dgn sendirinya ... Tolonglah diperbaiki lagi... Padahal udh di update tapi masih juga begitu…"
Herudwiabs Official,1,4/4/2024 6:54,Di update malah jd buruk.. Biasa lihat linimasa bagus bs tertera brp jarak yg sdh di lalui skrg jd ngaco.. Malah ada garis lurus ga ikutin jalur map.. Biasanya ga perlu di zoom buah liat titik macet.. Ini harus di zoom dulu ke satu lokasi baru bs lihat jalur macetnya.. Makin jelek update nya.. Buat tidak nyaman Update yg sekarang ini jelek bgt.. Mencari alamat dengan kata kunci jalan malah disarankan atau di carikan lokasi yg jauh.. Misal jalan Ketapang.. Di bekasi malah jalan ketapang di daerah yg jauh sekali
Firdausi Maghfiriyah02,5,4/3/2024 10:16,"Google maps memberikan petunjuk arah yang akurat , fitur navigasi suara membantu saya dalam menemukan lokasi dengan mudah, peta yang terperinci & selalu update, fitur pencarian yang canggih, memberikan informasi lalu lintas secara Real time, sangat mudah dipahami, fitur street view membantu saya melihat detail jalan dan bangunan sebelum saya pergi ke lokasi tsb, memiliki lapisan peta yang dapat disesuaikan dengan kebutuhan, saya merasa lebih aman dalam menjelajahi kota berkat bantuan Google maps"
Agil Ramadhan,1,3/29/2024 2:38,"Titik lokasi nya kadang tidak sesuai keberadaan kita diam, sama lagi titik lokasi nya kalau kita pakai berkendara itu suka diam gak maju jadi bikin pusing penggunanya saat di pakai ketika perjalanan berlangsung. Tolong perbaiki lagi sistemnya."
sigit ajah,4,3/28/2024 4:15,"Semenjak ada pembaharuan di playstore mapsnya jadi muter terlalu jauh. Tolong diperbaiki jalan2 yg bisa dilalui motor, baik gang kecil dan yg lainnya kalau bisa mempercepat sampai ditujuan dibentuk jalurnya dgn warna biru, dan kalau jalur yg dilalui ada portal ataupun gerbang yang sudah ditutup agar diperlihatkan agar tidak muter terlalu jauh dan memakan waktu yang agak lama juga pastinya itu. terimakasih."
In na,3,3/25/2024 9:55,"Sedikit saran agar lebih akurat karena banyak lokasi di gang kecil yang ada pemukiman tidak tersorot dan menyulitkan untuk mencari lokasi tersebut, dan untuk pembaruan maps nanti mungkin bisa masuk ke gang kecil menggunakan motor agar lebih akurat pengambilan gambarnya dan memudahkan pengguna maps"
Nova Krisnady,1,3/19/2024 23:42,"Icon saved list tolong dimunculkan di maps seperti dulu. Jangan cuma favorit, rumah, kantor. Sengaja masuk saved list biar keliatan titiknya di map. Jadi bisa kira kira jarak dari saved list satu ke saved list lain."
Zain Almuhtadin,1,3/19/2024 4:33,"Setelah di perbaharui makin gk jelas ini maps. Sering ketinggalan, sering diam enggak ada suara, sering kelewatan, sudah sampai tikungan atau tujuan lewat beberapa meter baru ngomong, sering bilang sinyal GPS hilang, sering error keluar sendiri kalau cari jalan alternatif selain ngikutin maps, hadeh makin enggak jelas nih aplikasi."
HR. â€œHasril maratingâ€ MM,3,3/17/2024 16:08,"Sebenarnya sudah bagus sih tak kalah dengan maps di berbagai macam aplikasi ojol. Namun saran saya kalo boleh jika berpergian menggunakan google maps agar lebih mudah tambahin jalan pintas atau jalan potong, untuk roda dua atau roda empat agar mengurangi perjalanan yang makan waktu tidak selalu mengikuti garis kuning jalan trans ðŸ™"
Syari Ary,1,3/16/2024 12:28,"GPS dan NAVIGASI mohon di perbaiki lagi, titik biru tidak sesuai dengan lokasi dimana tempat berdiri, dan selalu berubah abu"", sedangkan aplikasi sudah di perbarui / update, tapi sama saja seperti itu, tolong di tingkatkan lagi, dulu MAPS tidak seperti ini, bagus bisa dapat di andalkan kemanapun pergi, tapi sekarang kadang capek dengan permasalahan maps, apalagi sebagai driver yang selalu mengutamakan GPS & NAVIGASI"
Robby Krispian,1,3/15/2024 10:16,"Setiap diupdate maps lebih sering abu abu, kadang kadang titiknya udah warna biru tapi pas di zoom ada bulatan warna biru, sering banget menelusuri gps, maps suka mental kemana kemana pada saat dibawa jalan, maps suka ketinggalan dan sering jalan lebih dulu sehingga membuat saya bingung menggunakannya. Repot kalo ngojek soalnya udah sinkronisasi"
Dena Zai,1,3/12/2024 22:04,"Minta tolong maps nya diperbaiki lagi ini saya sering nyasar karena mapsnya ketinggalan terus dan mapsnya kadang jalan sendiri, padahal saya belum jalan. dan lokasi saya juga tidak di baca dengan akurat. Tanda birunya pindah pindah terus."
Tude Chanel,5,3/5/2024 4:34,"Kenapa Google Maps sy sering ada gangguan atau kalau dipakai tanda panah penunjuk jalannya sering macet / tdk jalan. Sehingga sangat sulit mencari alamat atau tdk membantu. Padahal pada waktu penggunaan pertama (br beli hp atau pertama penggunaan) Google Maps nya sangat bagus dan akurat. Tlg. Dicek ya, soalnya sy berprofesi driver. Tambahan, kalau bisa kembalikan cara kerja ""google maps"" nya seperti dulu, dimana "" tanda panah atau tanda titik merah"" tsb, bisa bergerak secara otomatis seperti dulu."
Darto Medon,1,3/3/2024 20:06,"Google maps yang terbaru sangat sangat jelek, jadi kalau kita pakai Google asisten,bicara arahkan ke Jakarta, dia nggak langsung menuju ke arah tujuan, malah dia ke maps dulu harus kita tekan MAPs nya baru kita tekan MULAI sangat sangat ribet tidak praktis, padahal maps yang kemarin itu sangat sangat bagus banget kita tinggal bicara dia udah menuju arahkan yang kita tuju nggak perlu menuju ke maps dulu terus tekan dulu ah ribet banget. apalagi sambil mengemudi kembalikan seperti dulu maps nya !!"
joko agung,1,3/3/2024 6:21,"Kenapa sekarang tanda yang saya simpan menjadi hilang??? Sekarang saya tidak bisa menyimpan tanda disuatu tempat dimanapun itu. Tanda bendera hijau, tanda hati, semua hilang. Semakin sulit saya menggunakan google maps, bahkan untuk menbaca jalan pun jadi susah karena tampilan berubah tidak seperti dulu lagi. Pokoknya saya sangat kecewa dengan perubahan google maps."
Aroel Syahrul,5,2/25/2024 0:33,"terimakasih sudah mempermudah perjalanan kendala update semakin : *) histori lokasi tdk berjalan walau berpindahÂ² lokasi *) titik biru selalu abuÂ² walau sdh di setting perizinan nya *) melesat kemana mana sehingga tdk terbaca sistem aplikasi yang memerlukan apk map, total jarak tempuh perjalanan tidak tampil sprt nya developer sadar akan hal ini, tapi kenapa diam saja ya, utk apa ada penilaian bintang tujuan nya utk acuan perubahan yg lebih baik tapi kenyataan nya berbeda."
